wavelength,element_symbol,ionization_level,relative_intensity,concentration,units
279.998,Zn,1,0.38233207146601483,2,ppm
279.998,Zn,1,0.32919952712070555,2,ppm
279.998,Zn,1,0.3846178261306755,2,ppm
279.998,Zn,1,0.455322550684097,2,ppm
279.998,Zn,1,0.37045493596885054,2,ppm
279.998,Zn,1,0.2903871406471878,2,ppm
279.998,Zn,1,0.3713822939345523,2,ppm
279.998,Zn,1,0.24556490646548393,2,ppm
279.998,Zn,1,0.4030833263172052,2,ppm
279.998,Zn,1,0.24048492338577712,2,ppm
279.998,Zn,1,0.30587674863765824,2,ppm
279.998,Zn,1,0.3411845302355477,2,ppm
279.998,Zn,1,0.2726429068336798,2,ppm
279.998,Zn,1,0.3440076607462015,2,ppm
279.998,Zn,1,0.398206622014319,2,ppm
279.998,Zn,1,0.3477940208303689,2,ppm
279.998,Zn,1,0.49471542066462915,2,ppm
279.998,Zn,1,0.3684581398681264,2,ppm
279.998,Zn,1,0.42030537677573676,2,ppm
279.998,Zn,1,0.392310439031216,2,ppm
279.998,Zn,1,0.42302015281758326,2,ppm
279.998,Zn,1,0.37476993262018055,2,ppm
279.998,Zn,1,0.3390467694892038,2,ppm
277.05,Zn,1,0.13692033507868986,2,ppm
277.05,Zn,1,0.13184080991009045,2,ppm
277.05,Zn,1,0.14003597955081704,2,ppm
277.05,Zn,1,0.09833848854349306,2,ppm
277.05,Zn,1,0.1423905301915956,2,ppm
277.05,Zn,1,0.1317064334758317,2,ppm
277.05,Zn,1,0.15440242867713355,2,ppm
277.05,Zn,1,0.11350067530618231,2,ppm
277.05,Zn,1,0.10191747363758141,2,ppm
277.05,Zn,1,0.11244074784959142,2,ppm
277.05,Zn,1,0.12511394734826425,2,ppm
277.05,Zn,1,0.09852011590940253,2,ppm
277.05,Zn,1,0.07801002994531911,2,ppm
277.05,Zn,1,0.10211713906277897,2,ppm
277.05,Zn,1,0.06411279060766818,2,ppm
277.05,Zn,1,0.11827465573803136,2,ppm
277.05,Zn,1,0.06467482342681256,2,ppm
277.05,Zn,1,0.0891876228389496,2,ppm
277.05,Zn,1,0.09181598481395224,2,ppm
277.05,Zn,1,0.07291667381781335,2,ppm
277.05,Zn,1,0.0966997413693941,2,ppm
277.05,Zn,1,0.11488199627676206,2,ppm
277.05,Zn,1,0.10063230577481314,2,ppm
277.05,Zn,1,0.13183218665473553,2,ppm
277.05,Zn,1,0.09088134697578908,2,ppm
277.05,Zn,1,0.12809456471413033,2,ppm
277.05,Zn,1,0.10166029685137938,2,ppm
277.05,Zn,1,0.10892278041852925,2,ppm
277.05,Zn,1,0.10800541015144141,2,ppm
277.05,Zn,1,0.1080609500824106,2,ppm
307.287,Zn,1,0.1595279918162043,2,ppm
307.287,Zn,1,0.15332381365693434,2,ppm
307.287,Zn,1,0.171486773919248,2,ppm
307.287,Zn,1,0.1277232111039029,2,ppm
307.287,Zn,1,0.17677894495401789,2,ppm
307.287,Zn,1,0.17071226503574083,2,ppm
307.287,Zn,1,0.1580921057835999,2,ppm
307.287,Zn,1,0.13319823650638504,2,ppm
307.287,Zn,1,0.13240651056433853,2,ppm
307.287,Zn,1,0.152799472023044,2,ppm
307.287,Zn,1,0.16658101956442833,2,ppm
307.287,Zn,1,0.13528292444750512,2,ppm
307.287,Zn,1,0.1030929639683558,2,ppm
307.287,Zn,1,0.12422546429931118,2,ppm
307.287,Zn,1,0.09254547576864591,2,ppm
307.287,Zn,1,0.17500809355757302,2,ppm
307.287,Zn,1,0.08600092447719197,2,ppm
307.287,Zn,1,0.11418159677844178,2,ppm
307.287,Zn,1,0.12208951760704162,2,ppm
307.287,Zn,1,0.09508896775958953,2,ppm
307.287,Zn,1,0.13683487047826462,2,ppm
307.287,Zn,1,0.1708453923280386,2,ppm
307.287,Zn,1,0.1476996332076003,2,ppm
307.287,Zn,1,0.16683946695576723,2,ppm
307.287,Zn,1,0.1256228993143093,2,ppm
307.287,Zn,1,0.21312126392871433,2,ppm
307.287,Zn,1,0.15280097811224014,2,ppm
307.287,Zn,1,0.16784298368873735,2,ppm
307.287,Zn,1,0.1629350970759251,2,ppm
307.287,Zn,1,0.15482654212571167,2,ppm
275.576,Zn,1,0.13731531794509128,2,ppm
275.576,Zn,1,0.13095680374546123,2,ppm
275.576,Zn,1,0.16762992122252968,2,ppm
275.576,Zn,1,0.10676311997958507,2,ppm
275.576,Zn,1,0.17093235270932383,2,ppm
275.576,Zn,1,0.1573403510075829,2,ppm
275.576,Zn,1,0.18703020994267708,2,ppm
275.576,Zn,1,0.1447211044715277,2,ppm
275.576,Zn,1,0.13127462632063086,2,ppm
275.576,Zn,1,0.14713472363805877,2,ppm
275.576,Zn,1,0.16584750227790107,2,ppm
275.576,Zn,1,0.1056294812422633,2,ppm
275.576,Zn,1,0.08250402842631681,2,ppm
275.576,Zn,1,0.13498792112311597,2,ppm
275.576,Zn,1,0.0774898448525153,2,ppm
275.576,Zn,1,0.12555943623620747,2,ppm
275.576,Zn,1,0.06959162244706962,2,ppm
275.576,Zn,1,0.11147452304753301,2,ppm
275.576,Zn,1,0.10296662386514627,2,ppm
275.576,Zn,1,0.08463574090701514,2,ppm
275.576,Zn,1,0.10027232972873494,2,ppm
275.576,Zn,1,0.13915347005785364,2,ppm
275.576,Zn,1,0.10980607676487518,2,ppm
275.576,Zn,1,0.17218552885845334,2,ppm
275.576,Zn,1,0.09700654726791987,2,ppm
275.576,Zn,1,0.1286673481356804,2,ppm
275.576,Zn,1,0.10767112088816891,2,ppm
275.576,Zn,1,0.1154727578964726,2,ppm
275.576,Zn,1,0.12064110058903428,2,ppm
275.576,Zn,1,0.11360845668592545,2,ppm
277.05,Zn,1,0.13692033507868986,2,ppm
277.05,Zn,1,0.13184080991009045,2,ppm
277.05,Zn,1,0.14003597955081704,2,ppm
277.05,Zn,1,0.09833848854349306,2,ppm
277.05,Zn,1,0.1423905301915956,2,ppm
277.05,Zn,1,0.1317064334758317,2,ppm
277.05,Zn,1,0.15440242867713355,2,ppm
277.05,Zn,1,0.11350067530618231,2,ppm
277.05,Zn,1,0.10191747363758141,2,ppm
277.05,Zn,1,0.11244074784959142,2,ppm
277.05,Zn,1,0.12511394734826425,2,ppm
277.05,Zn,1,0.09852011590940253,2,ppm
277.05,Zn,1,0.07801002994531911,2,ppm
277.05,Zn,1,0.10211713906277897,2,ppm
277.05,Zn,1,0.06411279060766818,2,ppm
277.05,Zn,1,0.11827465573803136,2,ppm
277.05,Zn,1,0.06467482342681256,2,ppm
277.05,Zn,1,0.0891876228389496,2,ppm
277.05,Zn,1,0.09181598481395224,2,ppm
277.05,Zn,1,0.07291667381781335,2,ppm
277.05,Zn,1,0.0966997413693941,2,ppm
277.05,Zn,1,0.11488199627676206,2,ppm
277.05,Zn,1,0.10063230577481314,2,ppm
277.05,Zn,1,0.13183218665473553,2,ppm
277.05,Zn,1,0.09088134697578908,2,ppm
277.05,Zn,1,0.12809456471413033,2,ppm
277.05,Zn,1,0.10166029685137938,2,ppm
277.05,Zn,1,0.10892278041852925,2,ppm
277.05,Zn,1,0.10800541015144141,2,ppm
277.05,Zn,1,0.1080609500824106,2,ppm
280.209,Zn,1,0.36551594475609483,2,ppm
280.209,Zn,1,0.4188676817158826,2,ppm
280.209,Zn,1,0.47927712064911265,2,ppm
280.209,Zn,1,0.37406406184286484,2,ppm
280.209,Zn,1,0.4886029744889925,2,ppm
280.209,Zn,1,0.5378762056820712,2,ppm
280.209,Zn,1,0.4669439597753573,2,ppm
280.209,Zn,1,0.4291140245004753,2,ppm
280.209,Zn,1,0.37179359111725274,2,ppm
280.209,Zn,1,0.4354771672986709,2,ppm
280.209,Zn,1,0.5094101155331632,2,ppm
280.209,Zn,1,0.41954222586825524,2,ppm
280.209,Zn,1,0.334021753664446,2,ppm
280.209,Zn,1,0.4160101097776846,2,ppm
280.209,Zn,1,0.2814018946124902,2,ppm
280.209,Zn,1,0.46452108979707724,2,ppm
280.209,Zn,1,0.2731360623582809,2,ppm
280.209,Zn,1,0.34708375689492865,2,ppm
280.209,Zn,1,0.38920374622683146,2,ppm
280.209,Zn,1,0.30713184532206006,2,ppm
280.209,Zn,1,0.3903810498561725,2,ppm
280.209,Zn,1,0.4491640687834445,2,ppm
280.209,Zn,1,0.40100348611552156,2,ppm
280.209,Zn,1,0.5529798354260719,2,ppm
280.209,Zn,1,0.4190869237242325,2,ppm
280.209,Zn,1,0.48665659741806877,2,ppm
280.209,Zn,1,0.45436978612128676,2,ppm
280.209,Zn,1,0.48517953142217574,2,ppm
280.209,Zn,1,0.42962784429363715,2,ppm
280.209,Zn,1,0.391597655187516,2,ppm
303.518,Zn,1,0.15264009678749793,2,ppm
303.518,Zn,1,0.13675346405611558,2,ppm
303.518,Zn,1,0.1493939714119814,2,ppm
303.518,Zn,1,0.10676041265444258,2,ppm
303.518,Zn,1,0.1510663860561464,2,ppm
303.518,Zn,1,0.1387428850234039,2,ppm
303.518,Zn,1,0.12622080926662985,2,ppm
303.518,Zn,1,0.10761189218159113,2,ppm
303.518,Zn,1,0.1033353523527984,2,ppm
303.518,Zn,1,0.12385596442906605,2,ppm
303.518,Zn,1,0.1347135071555105,2,ppm
303.518,Zn,1,0.10514578393542048,2,ppm
303.518,Zn,1,0.0818690147216985,2,ppm
303.518,Zn,1,0.10562424270821355,2,ppm
303.518,Zn,1,0.06731443060726086,2,ppm
303.518,Zn,1,0.12896340048589033,2,ppm
303.518,Zn,1,0.06425649957065548,2,ppm
303.518,Zn,1,0.083961043360804,2,ppm
303.518,Zn,1,0.09196813587927098,2,ppm
303.518,Zn,1,0.07130226540515083,2,ppm
303.518,Zn,1,0.10763406778317604,2,ppm
303.518,Zn,1,0.13223244702418077,2,ppm
303.518,Zn,1,0.11357465542947526,2,ppm
303.518,Zn,1,0.13934506737006863,2,ppm
303.518,Zn,1,0.10054196379783428,2,ppm
303.518,Zn,1,0.15433332734383431,2,ppm
303.518,Zn,1,0.12003659493301037,2,ppm
303.518,Zn,1,0.12093625888232049,2,ppm
303.518,Zn,1,0.1241150860847067,2,ppm
303.518,Zn,1,0.12772079334384187,2,ppm
334.625,Zn,1,0.1970449040423281,2,ppm
334.625,Zn,1,0.18660409760384508,2,ppm
334.625,Zn,1,0.22279555665122308,2,ppm
334.625,Zn,1,0.15206466690085005,2,ppm
334.625,Zn,1,0.2150159812657399,2,ppm
334.625,Zn,1,0.2046339391727714,2,ppm
334.625,Zn,1,0.18232233055538838,2,ppm
334.625,Zn,1,0.16212124035943787,2,ppm
334.625,Zn,1,0.1556174443958555,2,ppm
334.625,Zn,1,0.18108815552333987,2,ppm
334.625,Zn,1,0.1958942127024731,2,ppm
334.625,Zn,1,0.1596314592172556,2,ppm
334.625,Zn,1,0.1302157835421457,2,ppm
334.625,Zn,1,0.16249676346836528,2,ppm
334.625,Zn,1,0.11932617269680387,2,ppm
334.625,Zn,1,0.19887659082453701,2,ppm
334.625,Zn,1,0.10815742225185482,2,ppm
334.625,Zn,1,0.1422800296949966,2,ppm
334.625,Zn,1,0.1441203390192394,2,ppm
334.625,Zn,1,0.11332846134143493,2,ppm
334.625,Zn,1,0.15945558772524876,2,ppm
334.625,Zn,1,0.22097942379708999,2,ppm
334.625,Zn,1,0.16851701156724463,2,ppm
334.625,Zn,1,0.20587879827172567,2,ppm
334.625,Zn,1,0.15513707749883904,2,ppm
334.625,Zn,1,0.2050452470083392,2,ppm
334.625,Zn,1,0.1745502500375174,2,ppm
334.625,Zn,1,0.18919560847142047,2,ppm
334.625,Zn,1,0.1786853037202307,2,ppm
334.625,Zn,1,0.171859502749185,2,ppm
301.842,Zn,1,0.14894357622861099,2,ppm
301.842,Zn,1,0.13313253387926835,2,ppm
301.842,Zn,1,0.13921337912703355,2,ppm
301.842,Zn,1,0.10811449024839728,2,ppm
301.842,Zn,1,0.1445437402548313,2,ppm
301.842,Zn,1,0.14307759154890573,2,ppm
301.842,Zn,1,0.12535108828422561,2,ppm
301.842,Zn,1,0.10785316709832153,2,ppm
301.842,Zn,1,0.1061198205993683,2,ppm
301.842,Zn,1,0.12617725559205825,2,ppm
301.842,Zn,1,0.1383646436774592,2,ppm
301.842,Zn,1,0.11533089386004003,2,ppm
301.842,Zn,1,0.086889709910595,2,ppm
301.842,Zn,1,0.10699222081726265,2,ppm
301.842,Zn,1,0.07058741939242047,2,ppm
301.842,Zn,1,0.13529378400281086,2,ppm
301.842,Zn,1,0.07008443818746377,2,ppm
301.842,Zn,1,0.08747416560306531,2,ppm
301.842,Zn,1,0.09786869628500652,2,ppm
301.842,Zn,1,0.07623842817685769,2,ppm
301.842,Zn,1,0.11282328554617745,2,ppm
301.842,Zn,1,0.12916497189215487,2,ppm
301.842,Zn,1,0.11800737042597381,2,ppm
301.842,Zn,1,0.13852739882016,2,ppm
301.842,Zn,1,0.11344559986941297,2,ppm
301.842,Zn,1,0.16400420118256773,2,ppm
301.842,Zn,1,0.12650127373641679,2,ppm
301.842,Zn,1,0.13157299051977334,2,ppm
301.842,Zn,1,0.13539796440463092,2,ppm
301.842,Zn,1,0.13787986245609596,2,ppm
271.149,Zn,1,0.12088034650893249,2,ppm
271.149,Zn,1,0.1212542703194314,2,ppm
271.149,Zn,1,0.1232130046850719,2,ppm
271.149,Zn,1,0.0971959403685099,2,ppm
271.149,Zn,1,0.1260053922593955,2,ppm
271.149,Zn,1,0.1233024733957371,2,ppm
271.149,Zn,1,0.10831419242872656,2,ppm
271.149,Zn,1,0.09744441332890363,2,ppm
271.149,Zn,1,0.09689760062315433,2,ppm
271.149,Zn,1,0.11131449674967463,2,ppm
271.149,Zn,1,0.12271871801130867,2,ppm
271.149,Zn,1,0.10090638198566762,2,ppm
271.149,Zn,1,0.07895908231421485,2,ppm
271.149,Zn,1,0.09345445514804925,2,ppm
271.149,Zn,1,0.06363424298051094,2,ppm
271.149,Zn,1,0.12160061660898315,2,ppm
271.149,Zn,1,0.06110844212357971,2,ppm
271.149,Zn,1,0.07888761481145998,2,ppm
271.149,Zn,1,0.09050531339060934,2,ppm
271.149,Zn,1,0.06803044806683958,2,ppm
271.149,Zn,1,0.09806416347288159,2,ppm
271.149,Zn,1,0.11512454329637682,2,ppm
271.149,Zn,1,0.10367024855633458,2,ppm
271.149,Zn,1,0.12309692725200264,2,ppm
271.149,Zn,1,0.09542154914697748,2,ppm
271.149,Zn,1,0.13119319774875518,2,ppm
271.149,Zn,1,0.10916719185420382,2,ppm
271.149,Zn,1,0.11319804046893706,2,ppm
271.149,Zn,1,0.11405299066336437,2,ppm
271.149,Zn,1,0.11333292118827537,2,ppm
692.879,Zn,1,0.17206053252642456,2,ppm
692.879,Zn,1,0.16026961321402688,2,ppm
692.879,Zn,1,0.1700898689246697,2,ppm
692.879,Zn,1,0.1296513396656772,2,ppm
692.879,Zn,1,0.17139981263174825,2,ppm
692.879,Zn,1,0.16802138077566958,2,ppm
692.879,Zn,1,0.1531385889464982,2,ppm
692.879,Zn,1,0.130731556142626,2,ppm
692.879,Zn,1,0.1270084087408036,2,ppm
692.879,Zn,1,0.144418953664245,2,ppm
692.879,Zn,1,0.1635054900307518,2,ppm
692.879,Zn,1,0.12497404393841227,2,ppm
692.879,Zn,1,0.0998719071888468,2,ppm
692.879,Zn,1,0.12667442889785008,2,ppm
692.879,Zn,1,0.0827376728939274,2,ppm
692.879,Zn,1,0.15961072481720445,2,ppm
692.879,Zn,1,0.07977607857686012,2,ppm
692.879,Zn,1,0.1018270924792866,2,ppm
692.879,Zn,1,0.1157456016762268,2,ppm
692.879,Zn,1,0.09038826494634887,2,ppm
692.879,Zn,1,0.1299105648289294,2,ppm
692.879,Zn,1,0.14953992027575597,2,ppm
692.879,Zn,1,0.13330051219015537,2,ppm
692.879,Zn,1,0.16288113985691552,2,ppm
692.879,Zn,1,0.12108555724770803,2,ppm
692.879,Zn,1,0.16394242001228618,2,ppm
692.879,Zn,1,0.13898325058201721,2,ppm
692.879,Zn,1,0.14672330328782984,2,ppm
692.879,Zn,1,0.14262783060685225,2,ppm
692.879,Zn,1,0.14129442716660925,2,ppm
518.232,Zn,1,0.197619072943702,2,ppm
518.232,Zn,1,0.18889333118663004,2,ppm
518.232,Zn,1,0.208254761533242,2,ppm
518.232,Zn,1,0.1472977844298316,2,ppm
518.232,Zn,1,0.21815090025194103,2,ppm
518.232,Zn,1,0.2223104047162034,2,ppm
518.232,Zn,1,0.18833103020547362,2,ppm
518.232,Zn,1,0.16957627641390877,2,ppm
518.232,Zn,1,0.15479244022260258,2,ppm
518.232,Zn,1,0.17863140059099838,2,ppm
518.232,Zn,1,0.19798177648473242,2,ppm
518.232,Zn,1,0.1615280725655725,2,ppm
518.232,Zn,1,0.12824115855414567,2,ppm
518.232,Zn,1,0.16385344618233846,2,ppm
518.232,Zn,1,0.10638945385144769,2,ppm
518.232,Zn,1,0.20556408972593543,2,ppm
518.232,Zn,1,0.1033808891451519,2,ppm
518.232,Zn,1,0.13143510556185006,2,ppm
518.232,Zn,1,0.15550727538263298,2,ppm
518.232,Zn,1,0.11514324450957211,2,ppm
518.232,Zn,1,0.1653093470599935,2,ppm
518.232,Zn,1,0.2020596525211368,2,ppm
518.232,Zn,1,0.17336924261662806,2,ppm
518.232,Zn,1,0.22301311444402727,2,ppm
518.232,Zn,1,0.1628343603200091,2,ppm
518.232,Zn,1,0.20659047172792586,2,ppm
518.232,Zn,1,0.1852207752129373,2,ppm
518.232,Zn,1,0.19053365032543113,2,ppm
518.232,Zn,1,0.17499966422573449,2,ppm
518.232,Zn,1,0.17472332985830497,2,ppm
268.407,Zn,1,0.13593564430560637,2,ppm
268.407,Zn,1,0.13204912173383754,2,ppm
268.407,Zn,1,0.13542847928641993,2,ppm
268.407,Zn,1,0.10561988155089225,2,ppm
268.407,Zn,1,0.13873324995784692,2,ppm
268.407,Zn,1,0.13220069255847924,2,ppm
268.407,Zn,1,0.11771545617369979,2,ppm
268.407,Zn,1,0.10784667685355612,2,ppm
268.407,Zn,1,0.10350913075768021,2,ppm
268.407,Zn,1,0.11967797617056185,2,ppm
268.407,Zn,1,0.1308694226116535,2,ppm
268.407,Zn,1,0.10867355484625904,2,ppm
268.407,Zn,1,0.08438940842414332,2,ppm
268.407,Zn,1,0.10305449665198517,2,ppm
268.407,Zn,1,0.06970105473088097,2,ppm
268.407,Zn,1,0.12993805632334696,2,ppm
268.407,Zn,1,0.06739359221649809,2,ppm
268.407,Zn,1,0.0876659956731185,2,ppm
268.407,Zn,1,0.09716775233232121,2,ppm
268.407,Zn,1,0.07478788656076443,2,ppm
268.407,Zn,1,0.10753572891454223,2,ppm
268.407,Zn,1,0.12446084689265274,2,ppm
268.407,Zn,1,0.11129881301065489,2,ppm
268.407,Zn,1,0.13495136891534237,2,ppm
268.407,Zn,1,0.10342246475414459,2,ppm
268.407,Zn,1,0.13695450362531195,2,ppm
268.407,Zn,1,0.11870684208189411,2,ppm
268.407,Zn,1,0.1227136261978255,2,ppm
268.407,Zn,1,0.12099296460968514,2,ppm
268.407,Zn,1,0.11980427722175463,2,ppm
462.983,Zn,1,0.19074264569642033,2,ppm
462.983,Zn,1,0.18877250717721905,2,ppm
462.983,Zn,1,0.18477153828861384,2,ppm
462.983,Zn,1,0.13649836729194523,2,ppm
462.983,Zn,1,0.18580038840008795,2,ppm
462.983,Zn,1,0.18044688405991993,2,ppm
462.983,Zn,1,0.16100284666525297,2,ppm
462.983,Zn,1,0.1430204550361391,2,ppm
462.983,Zn,1,0.1359953558748933,2,ppm
462.983,Zn,1,0.15790322898280693,2,ppm
462.983,Zn,1,0.1787950027117109,2,ppm
462.983,Zn,1,0.13845452278664572,2,ppm
462.983,Zn,1,0.11006592464963608,2,ppm
462.983,Zn,1,0.14284485275590095,2,ppm
462.983,Zn,1,0.0885410785208326,2,ppm
462.983,Zn,1,0.16953884847051284,2,ppm
462.983,Zn,1,0.0866213264294083,2,ppm
462.983,Zn,1,0.11358168407428818,2,ppm
462.983,Zn,1,0.12762519507254524,2,ppm
462.983,Zn,1,0.0993469648617962,2,ppm
462.983,Zn,1,0.1435285949559728,2,ppm
462.983,Zn,1,0.1657875196682257,2,ppm
462.983,Zn,1,0.14813380961683212,2,ppm
462.983,Zn,1,0.187413005027351,2,ppm
462.983,Zn,1,0.13418187864078093,2,ppm
462.983,Zn,1,0.19309155315320134,2,ppm
462.983,Zn,1,0.15706521085423888,2,ppm
462.983,Zn,1,0.16075605309689597,2,ppm
462.983,Zn,1,0.1639346228753504,2,ppm
462.983,Zn,1,0.16265687069155751,2,ppm
693.801,Zn,1,0.14892358644006817,2,ppm
693.801,Zn,1,0.14291359799155065,2,ppm
693.801,Zn,1,0.15277155427458508,2,ppm
693.801,Zn,1,0.113067420688051,2,ppm
693.801,Zn,1,0.14821649892794134,2,ppm
693.801,Zn,1,0.14505053736079132,2,ppm
693.801,Zn,1,0.13482894151832742,2,ppm
693.801,Zn,1,0.11298874242187776,2,ppm
693.801,Zn,1,0.11316095944818183,2,ppm
693.801,Zn,1,0.1277093554347606,2,ppm
693.801,Zn,1,0.14215909767649512,2,ppm
693.801,Zn,1,0.11187338806160377,2,ppm
693.801,Zn,1,0.0893867808253869,2,ppm
693.801,Zn,1,0.10966956177444973,2,ppm
693.801,Zn,1,0.0712924394221556,2,ppm
693.801,Zn,1,0.1335689682475739,2,ppm
693.801,Zn,1,0.06845372941764834,2,ppm
693.801,Zn,1,0.09191443710209275,2,ppm
693.801,Zn,1,0.10485793862282607,2,ppm
693.801,Zn,1,0.08036963943145115,2,ppm
693.801,Zn,1,0.11239651798172805,2,ppm
693.801,Zn,1,0.13216753956746602,2,ppm
693.801,Zn,1,0.1178202644316143,2,ppm
693.801,Zn,1,0.14304289594267983,2,ppm
693.801,Zn,1,0.10736173841947272,2,ppm
693.801,Zn,1,0.13964610898238908,2,ppm
693.801,Zn,1,0.12104228876166047,2,ppm
693.801,Zn,1,0.1209435386014071,2,ppm
693.801,Zn,1,0.12779246866049018,2,ppm
693.801,Zn,1,0.1255961085305389,2,ppm
780.001,Zn,1,0.12400738563323757,2,ppm
780.001,Zn,1,0.12709799795922858,2,ppm
780.001,Zn,1,0.1275395609145681,2,ppm
780.001,Zn,1,0.09813182723764477,2,ppm
780.001,Zn,1,0.13266479240139203,2,ppm
780.001,Zn,1,0.12807143141138705,2,ppm
780.001,Zn,1,0.11741190092118627,2,ppm
780.001,Zn,1,0.10323848329678409,2,ppm
780.001,Zn,1,0.0998004182055088,2,ppm
780.001,Zn,1,0.11503363550089948,2,ppm
780.001,Zn,1,0.12432896860633467,2,ppm
780.001,Zn,1,0.09908570366132124,2,ppm
780.001,Zn,1,0.07974659693931412,2,ppm
780.001,Zn,1,0.09787904684160496,2,ppm
780.001,Zn,1,0.06535613924504619,2,ppm
780.001,Zn,1,0.124963338796871,2,ppm
780.001,Zn,1,0.06330566750294282,2,ppm
780.001,Zn,1,0.08260077799057366,2,ppm
780.001,Zn,1,0.09123865957702983,2,ppm
780.001,Zn,1,0.07106126200330556,2,ppm
780.001,Zn,1,0.09921682849791814,2,ppm
780.001,Zn,1,0.117319304008783,2,ppm
780.001,Zn,1,0.10532888644022374,2,ppm
780.001,Zn,1,0.12823766111416815,2,ppm
780.001,Zn,1,0.09552789558005556,2,ppm
780.001,Zn,1,0.1310726684341998,2,ppm
780.001,Zn,1,0.11071741624947243,2,ppm
780.001,Zn,1,0.11469547461109482,2,ppm
780.001,Zn,1,0.11299541702891668,2,ppm
780.001,Zn,1,0.11484566044653015,2,ppm
256.789,Zn,1,0.14727513055385383,2,ppm
256.789,Zn,1,0.1458591855600958,2,ppm
256.789,Zn,1,0.1510888919444213,2,ppm
256.789,Zn,1,0.11437657770223567,2,ppm
256.789,Zn,1,0.15696832469914465,2,ppm
256.789,Zn,1,0.1501674638246574,2,ppm
256.789,Zn,1,0.13948691313881215,2,ppm
256.789,Zn,1,0.12169086035577298,2,ppm
256.789,Zn,1,0.11541733794957892,2,ppm
256.789,Zn,1,0.13070492712736195,2,ppm
256.789,Zn,1,0.14396482610928693,2,ppm
256.789,Zn,1,0.11402438167639925,2,ppm
256.789,Zn,1,0.09010402278811895,2,ppm
256.789,Zn,1,0.11562622293611083,2,ppm
256.789,Zn,1,0.0747552887543215,2,ppm
256.789,Zn,1,0.13924539707770786,2,ppm
256.789,Zn,1,0.07361780137888159,2,ppm
256.789,Zn,1,0.0980421491695356,2,ppm
256.789,Zn,1,0.10751514063686582,2,ppm
256.789,Zn,1,0.08418077745108399,2,ppm
256.789,Zn,1,0.11559455839901683,2,ppm
256.789,Zn,1,0.1350010239236543,2,ppm
256.789,Zn,1,0.11989866730686363,2,ppm
256.789,Zn,1,0.14872324889872218,2,ppm
256.789,Zn,1,0.10740408515394359,2,ppm
256.789,Zn,1,0.13999188164799345,2,ppm
256.789,Zn,1,0.12309870682959609,2,ppm
256.789,Zn,1,0.1270055192916364,2,ppm
256.789,Zn,1,0.12559968682093223,2,ppm
256.789,Zn,1,0.12441680561253168,2,ppm
280.209,Zn,1,0.36551594475609483,2,ppm
280.209,Zn,1,0.4188676817158826,2,ppm
280.209,Zn,1,0.47927712064911265,2,ppm
280.209,Zn,1,0.37406406184286484,2,ppm
280.209,Zn,1,0.4886029744889925,2,ppm
280.209,Zn,1,0.5378762056820712,2,ppm
280.209,Zn,1,0.4669439597753573,2,ppm
280.209,Zn,1,0.4291140245004753,2,ppm
280.209,Zn,1,0.37179359111725274,2,ppm
280.209,Zn,1,0.4354771672986709,2,ppm
280.209,Zn,1,0.5094101155331632,2,ppm
280.209,Zn,1,0.41954222586825524,2,ppm
280.209,Zn,1,0.334021753664446,2,ppm
280.209,Zn,1,0.4160101097776846,2,ppm
280.209,Zn,1,0.2814018946124902,2,ppm
280.209,Zn,1,0.46452108979707724,2,ppm
280.209,Zn,1,0.2731360623582809,2,ppm
280.209,Zn,1,0.34708375689492865,2,ppm
280.209,Zn,1,0.38920374622683146,2,ppm
280.209,Zn,1,0.30713184532206006,2,ppm
280.209,Zn,1,0.3903810498561725,2,ppm
280.209,Zn,1,0.4491640687834445,2,ppm
280.209,Zn,1,0.40100348611552156,2,ppm
280.209,Zn,1,0.5529798354260719,2,ppm
280.209,Zn,1,0.4190869237242325,2,ppm
280.209,Zn,1,0.48665659741806877,2,ppm
280.209,Zn,1,0.45436978612128676,2,ppm
280.209,Zn,1,0.48517953142217574,2,ppm
280.209,Zn,1,0.42962784429363715,2,ppm
280.209,Zn,1,0.391597655187516,2,ppm
255.731,Zn,1,0.1472466169324696,2,ppm
255.731,Zn,1,0.14753546253646402,2,ppm
255.731,Zn,1,0.15128275398071042,2,ppm
255.731,Zn,1,0.11452406074221301,2,ppm
255.731,Zn,1,0.15852394097002606,2,ppm
255.731,Zn,1,0.15052239712124021,2,ppm
255.731,Zn,1,0.14195012870335927,2,ppm
255.731,Zn,1,0.12261335388592255,2,ppm
255.731,Zn,1,0.11678237280733267,2,ppm
255.731,Zn,1,0.13156189907122964,2,ppm
255.731,Zn,1,0.14650431980198136,2,ppm
255.731,Zn,1,0.11518219719065452,2,ppm
255.731,Zn,1,0.09033042080016579,2,ppm
255.731,Zn,1,0.1154888006665481,2,ppm
255.731,Zn,1,0.07584558400333921,2,ppm
255.731,Zn,1,0.14157641337110718,2,ppm
255.731,Zn,1,0.0736316628432226,2,ppm
255.731,Zn,1,0.09765585893721332,2,ppm
255.731,Zn,1,0.10845942414269973,2,ppm
255.731,Zn,1,0.0846513775342778,2,ppm
255.731,Zn,1,0.11684406928463512,2,ppm
255.731,Zn,1,0.13578905358231386,2,ppm
255.731,Zn,1,0.11928335419434571,2,ppm
255.731,Zn,1,0.15109694360849843,2,ppm
255.731,Zn,1,0.10757731141515006,2,ppm
255.731,Zn,1,0.1410782505993613,2,ppm
